doc_id,chunk_id,question,answer,text,is_gold
BLL/2010/page_37.pdf-1,5,berapa persentase perubahan arus kas yang diberikan oleh (digunakan dalam) kegiatan operasi termasuk operasi yang dihentikan antara tahun 2008 dan 2009?,-11%,"Context: arus kas bebas : ( 1 ) untuk mengevaluasi hasil operasi perusahaan 2019, ( 2 ) untuk merencanakan tingkat pembelian kembali saham, ( 3 ) untuk mengevaluasi investasi strategis dan ( 4 ) untuk mengevaluasi kemampuan perusahaan 2019 untuk menimbulkan dan melayani utang. arus kas bebas bukanlah istilah yang didefinisikan di amerika serikat. gaap, dan tidak harus disimpulkan bahwa seluruh jumlah arus kas bebas tersedia untuk pengeluaran diskressional. perusahaan mendefinisikan arus kas bebas sebagai arus kas dari kegiatan operasi dikurangi tambahan untuk properti, pabrik dan peralatan ( perbelanjaan modal ). arus kas bebas biasanya berasal langsung dari laporan arus kas perusahaan 2019 ; namun, dapat disesuaikan untuk item yang mempengaruhi perbandingan antara periode..",False
LMT/2014/page_77.pdf-4,0,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,Question: apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013? Evidence: the weighted rata-rata common saham outstanding for diluted computations of 2014 is 322.4 ; the weighted rata-rata common saham outstanding for diluted computations of 2013 is 326.5 ; the weighted rata-rata common saham outstanding for diluted computations of 2012 is 328.4 ;,True
LMT/2014/page_77.pdf-4,1,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,"Context: bagian yang tidak efektif dari lindung nilai atau derivatif yang tidak dianggap sebagai lindung nilai yang sangat efektif, jika ada, segera diakui dalam laba. jumlah nominal keseluruhan dari swap suku bunga yang belum dibayarkan pada 31 desember 2014 dan 2013 adalah $ 13 miliar dan $ 12 miliar. jumlah nominal total hedges mata uang asing yang masih tersisa pada 31 desember 2014 dan 2013 adalah $ 804 juta dan $ 10 miliar. instrumen derivatif tidak memiliki dampak material pada pendapatan bersih dan pendapatan keseluruhan selama 2014, 2013 dan 2012. pada dasarnya semua derivatif kami ditunjuk untuk akuntansi lindung nilai. lihat catatan 15 untuk informasi lebih lanjut tentang pengukuran nilai wajar yang berkaitan dengan instrumen derivatif kami. pada mei 2014, dewan standar akuntansi keuangan ( fasb ) mengeluarkan standar baru yang akan mengubah cara kita mengenali pendapatan dan secara signifikan memperluas persyaratan pengungkapan untuk pengaturan pendapatan. kecuali jika fab menunda tanggal efektifitas standar baru, maka standar ini akan berlaku bagi kami mulai 1 januari 2017 dan dapat diadopsi secara mundur atau pada dasar retrospektif yang dimodifikasi sehingga standar baru",False
LMT/2014/page_77.pdf-4,2,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,"Context: untuk pengaturan pendapatan. kecuali jika fab menunda tanggal efektifitas standar baru, maka standar ini akan berlaku bagi kami mulai 1 januari 2017 dan dapat diadopsi secara mundur atau pada dasar retrospektif yang dimodifikasi sehingga standar baru akan diterapkan pada kontrak baru dan kontrak yang ada dengan kewajiban kinerja yang tersisa pada tanggal efektifitas, dengan penyesuaian penarikan kumulatif yang tercatat pada pendapatan yang ditahan pada tanggal efektifitas untuk kontrak yang ada dengan kewajiban kinerja yang tersisa. adopsi dini tidak diizinkan. saat ini kami mengevaluasi metode adopsi yang diizinkan oleh standar baru dan efek standar ini diharapkan akan memiliki pada laporan keuangan konsolidasi kami dan pengungkapan terkait. karena standar baru akan menggantikan secara substansial semua petunjuk pendapatan yang ada yang mempengaruhi kita di bawah pengawasan, itu bisa berdampak pada pendapatan dan pengakuan biaya pada ribuan kontrak di semua segmen bisnis kita, selain proses bisnis kita dan sistem teknologi informasi kita. akibatnya, evaluasi kami terhadap efek standar baru akan diperpanjang untuk periode mendatang. catatan 2 2013 laba per saham rata - rata tertimbang jumlah saham yang tersisa yang digunakan untuk menghitung laba per saham biasa adalah sebagai berikut (",False
LMT/2014/page_77.pdf-4,3,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,"Context: , evaluasi kami terhadap efek standar baru akan diperpanjang untuk periode mendatang. catatan 2 2013 laba per saham rata - rata tertimbang jumlah saham yang tersisa yang digunakan untuk menghitung laba per saham biasa adalah sebagai berikut ( dalam juta ) :. : weighted rata - rata common saham outstanding for basic computations, 2014 : 316. 8, 2013 : 320. 9, 2012 : 323. 7. : weighted rata - rata dilutive effect of ekuitas awards, 2014 : 5. 6, 2013 : 5. 6, 2012 : 4. 7. : weighted rata - rata common saham outstanding for diluted computations, 2014 : 322. 4, 2013 : 326. 5, 2012 : 328. 4 kita menghitung laba dasar dan laba cair per saham biasa dengan membagi laba bersih dengan jumlah rata - rata saham biasa yang tersisa untuk periode yang dipresentasikan. perhitungan kita keuntungan dilute per saham biasa juga mencakup efek dilutif untuk diasumsikan kepemilikan saham terbatas",False
LMT/2014/page_77.pdf-4,4,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,"Context: biasa dengan membagi laba bersih dengan jumlah rata - rata saham biasa yang tersisa untuk periode yang dipresentasikan. perhitungan kita keuntungan dilute per saham biasa juga mencakup efek dilutif untuk diasumsikan kepemilikan saham terbatas yang belum terdaftar dan penggunaan opsi saham yang belum terdaftar berdasarkan metode saham treasury. perhitungan laba cair per saham biasa tidak termasuk 24 juta dan 80 juta opsi saham untuk tahun - tahun berakhir 31 desember 2013 dan 2012 karena penjumlahan mereka akan anti - penjumlahan, terutama karena harga latihan mereka melebihi harga pasar rata - rata saham biasa kami selama periode masing - masing. tidak ada penghargaan anti - dilutif ekuitas untuk tahun berakhir 31 desember 2014. catatan 3 2013 informasi tentang segmen bisnis kami beroperasi dalam lima segmen bisnis : bidang penerbangan, sistem informasi & solusi global ( is & gs ), mfc, sistem misi dan pelatihan ( mst ) dan sistem ruang angkasa. kami mengatur segmen bisnis kami berdasarkan sifat produk dan layanan yang ditawarkan. berikut adalah gambaran singkat dari kegiatan segmen bisnis kami : 2022 aeronautics 2013 yang",False
LMT/2014/page_77.pdf-4,5,apa perubahan dalam jutaan saham biasa rata-rata tertimbang yang ditanggung untuk komputasi terpeluh dari tahun 2012 hingga 2013?,-1.9,"Context: ( mst ) dan sistem ruang angkasa. kami mengatur segmen bisnis kami berdasarkan sifat produk dan layanan yang ditawarkan. berikut adalah gambaran singkat dari kegiatan segmen bisnis kami : 2022 aeronautics 2013 yang terlibat dalam penelitian, desain, pengembangan, manufaktur, integrasi, pemeliharaan, dukungan dan peningkatan pesawat militer canggih, termasuk pesawat tempur dan mobilitas udara, kendaraan udara tanpa awak dan teknologi terkait. 2022 sistem informasi & solusi global 2013 menyediakan sistem teknologi dan keahlian canggih, solusi teknologi informasi terintegrasi dan layanan manajemen di berbagai aplikasi untuk pelanggan sipil, pertahanan, intelijen dan pemerintah lainnya. 2022 rudal dan kontrol api 2013 menyediakan sistem pertahanan udara dan rudal ; rudal taktis dan sistem senjata serangan udara - tanah presisi ; logistik dan layanan teknis lainnya ; sistem kontrol api ; dukungan operasi misi, kesiapan, dukungan teknik dan layanan integrasi ; dan kendaraan darat berkapal dan tidak berkapal..",False
SNA/2012/page_110.pdf-1,0,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,Question: pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki Evidence: the non-vested performance awards at beginning of year of saham ( in thousands ) is 707 ; the non-vested performance awards at beginning of year of fair valueprice pershare* is $ 48.87 ; the non-vested performance awards at end of year of saham ( in thousands ) is 509 ; the non-vested performance awards at end of year of fair valueprice pershare* is 59.36 ;,True
SNA/2012/page_110.pdf-1,1,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,"Context: catatan laporan keuangan konsolidasi ( terlanjut ) pada akhir tahun 2012 terdapat $ 102 juta biaya kompensasi yang tidak diakui terkait dengan pengaturan kompensasi opsi saham yang tidak diinvestasikan yang diperkirakan akan diakui sebagai biaya atas laba selama periode rata - rata tertimbang 18 tahun. penghargaan kinerja penghargaan kinerja, yang diberikan sebagai unit saham kinerja dan rsus berbasis kinerja, diperoleh dan dikeluarkan menggunakan nilai wajar penghargaan selama jangka kontrak tiga tahun berdasarkan kinerja perusahaan 2019. penghargaan kinerja tergantung pada kinerja relatif terhadap tujuan yang telah ditentukan sebelumnya untuk pertumbuhan pendapatan dan pengembalian aset bersih untuk periode kinerja yang berlaku. untuk kinerja yang dicapai di atas tingkat tertentu, penerima dapat memperoleh saham tambahan, tidak melebihi 100 % ( 100 % ) dari jumlah penghargaan kinerja yang awalnya diberikan. unit saham kinerja memiliki periode kinerja tiga tahun berdasarkan hasil metrik keuangan konsolidasi perusahaan. rsi berbasis kinerja memiliki periode kinerja satu tahun berdasarkan hasil dari metrik keuangan konsolidasi perusahaan diikuti oleh jadwal penempatan klif dua tahun. nilai wajar penghargaan kinerja dihitung menggunakan nilai pasar dari saham biasa tahun 2019 pada tanggal pemberian. nilai wajar",False
SNA/2012/page_110.pdf-1,2,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,"Context: periode kinerja satu tahun berdasarkan hasil dari metrik keuangan konsolidasi perusahaan diikuti oleh jadwal penempatan klif dua tahun. nilai wajar penghargaan kinerja dihitung menggunakan nilai pasar dari saham biasa tahun 2019 pada tanggal pemberian. nilai wajar dari penghargaan kinerja yang diberikan selama tahun 2012, 2011 dan 2010 masing - masing adalah $ 6000, $ 5597 dan $ 4101. unitas saham kinerja yang dimiliki diperkirakan 213000 saham pada akhir tahun 2012 dan 54208 saham pada akhir tahun 2011 ; tidak ada unit saham kinerja yang dimiliki pada akhir tahun 2010. unit saham kinerja sebesar 53990 saham dibayarkan pada tahun 2012 ; tidak ada unit saham kinerja yang dibayarkan pada tahun 2011 atau 2010. unitas saham kinerja yang diperoleh umumnya dibayarkan setelah penutupan periode kinerja yang berlaku setelah disetujui oleh komite organisasi dan kompensasi eksekutif dewan direksi perusahaan 2019 ( the 201cboard 201d ). berdasarkan kinerja perusahaan tahun 2019 2012, 95047 rsus yang diberikan pada tahun 2012 diperoleh ; dengan asumsi persediaan pekerjaan, rsus ini akan diperoleh pada akhir tahun fiskal 2014. berdasarkan kinerja",False
SNA/2012/page_110.pdf-1,3,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,"Context: ##d ). berdasarkan kinerja perusahaan tahun 2019 2012, 95047 rsus yang diberikan pada tahun 2012 diperoleh ; dengan asumsi persediaan pekerjaan, rsus ini akan diperoleh pada akhir tahun fiskal 2014. berdasarkan kinerja perusahaan tahun 2019 2011, 159970 rsus yang diberikan pada tahun 2011 diperoleh ; dengan asumsi pekerjaan terus berlanjut, rsus ini akan diperoleh pada akhir tahun fiskal 2013. berdasarkan kinerja perusahaan tahun 2010 tahun 2019, 169921 rsus yang diberikan pada tahun 2010 diperoleh ; rsus ini dimiliki pada akhir tahun fiskal 2012 dan dibayarkan tidak lama kemudian. sebagai akibat dari pensiun karyawan, 2706 dari rsus yang diperoleh pada tahun 2010 diperoleh sesuai dengan ketentuan perjanjian penyerahan terkait dan dibayarkan pada kuartal pertama 2011. perubahan pada penghargaan kinerja non - invested perusahaan 2019 pada tahun 2012 adalah sebagai berikut : saham ( dalam ribuan ) harga nilai wajar per saham *. : non - vested performance awards at beginning of year, saham ( in thousands ) : 707, fair valueprice pershare",False
SNA/2012/page_110.pdf-1,4,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,"Context: ) harga nilai wajar per saham *. : non - vested performance awards at beginning of year, saham ( in thousands ) : 707, fair valueprice pershare * : $ 48. 87. : granted, saham ( in thousands ) : 203, fair valueprice pershare * : 60. 00. : vested, saham ( in thousands ) : - 379 ( 379 ), fair valueprice pershare * : 41. 01. : cancellations and other, saham ( in thousands ) : - 22 ( 22 ), fair valueprice pershare * : 44. 93. : non - vested performance awards at end of year, saham ( in thousands ) : 509, fair valueprice pershare * : 59. 36 * rata - rata tertimbang pada akhir tahun 2012 terdapat sekitar $ 141 juta biaya kompensasi yang tidak diakui",False
SNA/2012/page_110.pdf-1,5,pada tahun 2012 berapa persentase perubahan dalam jumlah saham yang tidak dimiliki,-28%,"Context: thousands ) : 509, fair valueprice pershare * : 59. 36 * rata - rata tertimbang pada akhir tahun 2012 terdapat sekitar $ 141 juta biaya kompensasi yang tidak diakui terkait penghargaan kinerja yang tidak diinvestasikan yang diperkirakan akan diakui sebagai biaya atas pendapatan selama rata - rata tertimbang periode 16 tahun. hak apresiasi saham ( 201csars 201d ) perusahaan juga mengeluarkan sars untuk beberapa non - us karyawan. sars diberikan dengan harga latihan yang sama dengan nilai pasar dari saham biasa snap - on 2019 pada tanggal pemberian dan memiliki masa kontrak sepuluh tahun dan berlaku rata - rata pada ulang tahun pertama, kedua dan ketiga dari tanggal pemberian. sars mengatur untuk pembayaran tunai atas nilai pasar wajar dari harga saham biasa pada tahun 2019 pada tanggal pelaksanaan atas harga hibah. sar tidak memiliki efek pada saham penyucian atau saham yang belum dikeluarkan karena setiap apresiasi nilai saham biasa pada tahun 2019 atas harga hibah dibayarkan secara tunai dan bukan dalam saham biasa. 100 snap - on terintegrasi.",False
AAPL/2003/page_48.pdf-1,0,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Question: terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ? Evidence: aset retirement liabilitas recorded at september 29 2002 the aset retirement liabilitas as of september 27 2003 of $ 5.5 is $ 7.2 ; aset retirement liabilitas recorded at september 29 2002 the accretion recognized of $ 5.5 is 1.2 ;",True
AAPL/2003/page_48.pdf-1,1,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: 48 dari 93 penyesuaian pendapatan bersih selama kuartal pertama 2003 sebesar sekitar $ 2 juta. penyesuaian ini mewakili depresiasi dan peningkatan kumulatif yang akan diakui sampai tanggal penerapan sfa no. 143 jika pernyataan tersebut telah diterapkan pada kewajiban pensiun aset perusahaan 2019 yang ada pada saat mereka awalnya ditanggung. tabel berikut menyamakan perubahan kewajiban pensiun aset perusahaan 2019 untuk tahun fiskal 2003 ( dalam juta ) :. aset retirement liabilitas recorded at september 29 2002 : additional aset retirement obligations recognized, $ 5. 5 : 0. 5. aset retirement liabilitas recorded at september 29 2002 : accretion recognized, $ 5. 5 : 1. 2. aset retirement liabilitas recorded at september 29 2002 : aset retirement liabilitas as of september 27 2003, $ 5. 5 : $ 7. 2 aset jangka panjang termasuk goodwill dan aset immaterial lainnya yang diperoleh perusahaan meninjau properti, pabrik, dan peralatan dan beberapa aset imm",False
AAPL/2003/page_48.pdf-1,2,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: september 27 2003, $ 5. 5 : $ 7. 2 aset jangka panjang termasuk goodwill dan aset immaterial lainnya yang diperoleh perusahaan meninjau properti, pabrik, dan peralatan dan beberapa aset immaterial yang dapat diidentifikasi, kecuali goodwill, untuk penurunan nilai setiap kali peristiwa atau perubahan keadaan menunjukkan nilai aktif tidak dapat dipulihkan. kemampuan pemulihan aset ini diukur dengan membandingkan nilai akuntansi dengan arus kas non - diskon di masa depan yang diharapkan akan dihasilkan aset tersebut. jika properti, perlengkapan, dan peralatan serta beberapa aset tidak material yang dapat diidentifikasi dianggap kurang nilainya, nilai rugi yang harus diakui sama dengan jumlah yang nilai bersih aset melebihi nilai pasar wajarnya. selama tiga tahun yang berakhir 27 september 2003, perusahaan tidak melakukan penyesuaian materiil terhadap aset jangka panjangnya, kecuali yang dilakukan sehubungan dengan tindakan restrukturisasi yang dijelaskan dalam catatan 5. perusahaan mengadopsi sfa no. 142, goodwill dan aset immaterial lainnya, pada kuartal pertama tahun fiskal 2002. tidak, tidak. 142 mengharuskan bahwa saham dan aset tidak berwujud dengan",False
AAPL/2003/page_48.pdf-1,3,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: 5. perusahaan mengadopsi sfa no. 142, goodwill dan aset immaterial lainnya, pada kuartal pertama tahun fiskal 2002. tidak, tidak. 142 mengharuskan bahwa saham dan aset tidak berwujud dengan umur gunanya tidak terbatas tidak lagi diamortikan, tetapi dipriksa untuk penurunan nilai setidaknya setiap tahun atau lebih awal setiap kali peristiwa atau perubahan keadaan menunjukkan bahwa mereka dapat mengalami penurunan. sebelum tahun fiskal 2002, goodwill diamortikan menggunakan metode garis lurus selama jangka waktu manfaatnya yang diperkirakan. perusahaan telah menyelesaikan tes penurunan nilai pasar transisi pada 1 oktober 2001, dan tes penurunan nilai pasar tahunan pada tanggal 30 agustus 2003 dan 30 agustus 2002, masing - masing, dan tidak menemukan penurunan nilai. perusahaan mendirikan unit pelaporan berdasarkan struktur pelaporan saat ini. untuk tujuan pengujian nilai bagus untuk penurunan nilai, nilai bagus telah dialokasikan ke unit pelaporan ini sejauh berkaitan dengan setiap unit pelaporan. tidak, tidak. 142 juga mengharuskan bahwa aset immaterial dengan umur tertentu diamortikan selama jangka waktu yang diperkirakan dan diperiksa untuk penurunan nilai sesuai dengan",False
AAPL/2003/page_48.pdf-1,4,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: unit pelaporan ini sejauh berkaitan dengan setiap unit pelaporan. tidak, tidak. 142 juga mengharuskan bahwa aset immaterial dengan umur tertentu diamortikan selama jangka waktu yang diperkirakan dan diperiksa untuk penurunan nilai sesuai dengan sfas no. 144, memperhitungkan penurunan nilai aset jangka panjang dan aset jangka panjang yang akan dihapus. perusahaan saat ini amortizing aset immaterial yang diperolehnya dengan jangka waktu tertentu selama periode mulai dari 3 hingga 10 tahun. transaksi mata uang asing perusahaan menerjemahkan aset dan liabilitas non - users internasionalnya. anak perusahaan mata uang fungsional ke as dolar menggunakan nilai tukar yang berlaku pada akhir setiap periode. pendapatan dan pengeluaran untuk anak perusahaan ini diterjemahkan menggunakan tingkat yang mendekati tingkat yang berlaku selama periode tersebut. keuntungan dan kerugian dari terjemahan ini dikreditkan atau dikenai terjemahan mata uang asing yang termasuk dalam "" pendapatan komprehensif ( kelahiran ) lainnya yang terakumulasi "" dalam ekuitas pemegang saham. perusahaan ini memiliki anak perusahaan manufaktur asing dan beberapa anak perusahaan internasional lainnya yang menggunakan as. dolar sebagai mata uang fungsional mereka mengukur kembali aset",False
AAPL/2003/page_48.pdf-1,5,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: ( kelahiran ) lainnya yang terakumulasi "" dalam ekuitas pemegang saham. perusahaan ini memiliki anak perusahaan manufaktur asing dan beberapa anak perusahaan internasional lainnya yang menggunakan as. dolar sebagai mata uang fungsional mereka mengukur kembali aset dan liabilitas moneter pada nilai tukar yang berlaku pada akhir setiap periode, dan persediaan, properti, dan aset dan liabilitas nonmoneter pada nilai tukar historis. keuntungan dan kerugian dari terjemahan ini tidak signifikan dan telah dimasukkan dalam hasil operasi perusahaan 2019. pengakuan pendapatan penjualan bersih terdiri terutama dari pendapatan dari penjualan produk ( hardware, perangkat lunak, dan peripheral ) dan kontrak garansi dan dukungan diperpanjang. perusahaan mengakui pendapatan sesuai dengan standar akuntansi yang berlaku, termasuk pernyataan posisi ( sop ) no. 97 - 2, pengakuan pendapatan perangkat lunak, sebagaimana diubah, dan surat kabar akuntansi staf komisi sekuritas dan pertukaran ( sek ) no. 101, pengakuan pendapatan dalam laporan keuangan. perusahaan mengakui pendapatan ketika bukti meyakinkan dari pengaturan ada, pengiriman telah terjadi, harga penjualan tetap atau dapat ditentukan, dan pengumpulan mungkin. produk dianggap dikirimkan kepada pelanggan",False
AAPL/2003/page_48.pdf-1,6,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: no. 101, pengakuan pendapatan dalam laporan keuangan. perusahaan mengakui pendapatan ketika bukti meyakinkan dari pengaturan ada, pengiriman telah terjadi, harga penjualan tetap atau dapat ditentukan, dan pengumpulan mungkin. produk dianggap dikirimkan kepada pelanggan setelah barang dikirim dan kepemilikan dan risiko kerugian telah ditransfer. untuk sebagian besar penjualan produk perusahaan 2019, kriteria ini dipenuhi pada saat produk dikirim. untuk penjualan online kepada individu, untuk beberapa penjualan kepada pelanggan pendidikan di amerika serikat, dan untuk penjualan lain tertentu, perusahaan menunda pendapatan sampai pelanggan menerima produk karena perusahaan secara hukum mempertahankan sebagian risiko kerugian pada penjualan ini selama transit. jika pada awal suatu pengaturan perusahaan menentukan bahwa biaya pengaturan tidak, atau dianggap tidak, tetap dan dapat ditentukan, pendapatan ditunda dan kemudian diakui sebagai jumlah menjadi jatuh tempo dan wajib dibayar. pendapatan dari kontrak garansi dan dukungan yang diperpanjang ditunda dan diakui secara rata - rata selama periode garansi dan dukungan. kontrak ini biasanya mencakup dukungan telepon yang diperpanjang, perbaikan tertentu, sumber daya dukungan berbasis web, alat diagnostik, dan memperpanjang perusahaan 2019s satu tahun bagian dasar terbatas dan jaminan tenaga",False
AAPL/2003/page_48.pdf-1,7,"terlepas dari penambahan, berapa saldo akhir dari kewajiban pensiun aset pada 27 september 2003, dalam jutaan ?",6,"Context: selama periode garansi dan dukungan. kontrak ini biasanya mencakup dukungan telepon yang diperpanjang, perbaikan tertentu, sumber daya dukungan berbasis web, alat diagnostik, dan memperpanjang perusahaan 2019s satu tahun bagian dasar terbatas dan jaminan tenaga kerja.",False
GS/2013/page_149.pdf-2,0,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,Question: berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013? Evidence: in millions the collateral posted of as of december 2013 is 18178 ; the collateral posted of as of december 2012 is 24296 ;,True
GS/2013/page_149.pdf-2,1,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,"Context: catatan laporan keuangan konsolidasi derivatif dengan fitur kontingen terkait kredit beberapa derivatif perusahaan 2019 telah ditransfer di bawah perjanjian bilateral dengan kontrahente yang mungkin mengharuskan perusahaan untuk memasang jaminan atau menghentikan transaksi berdasarkan perubahan rating kredit perusahaan 2019. perusahaan menilai dampak perjanjian bilateral ini dengan menentukan pembayaran jaminan atau penghentian yang akan terjadi jika diasumsikan penurunan peringkat oleh semua lembaga peningkat. pengurangan rating oleh satu lembaga peningkat, tergantung pada rating relatif perusahaan pada saat pengurangan rating, dapat memiliki dampak yang sebanding dengan dampak pengurangan rating oleh semua lembaga peningkat. tabel di bawah ini menunjukkan nilai wajar keseluruhan kewajiban derivatif bersih berdasarkan perjanjian tersebut ( tidak termasuk aplikasi jaminan yang ditempatkan untuk mengurangi kewajiban tersebut ), nilai wajar agregat terkait aset yang ditempatkan sebagai jaminan, dan pembayaran jaminan atau penghentian tambahan yang dapat dipanggil pada tanggal pelaporan oleh pihak lawan dalam hal penurunan satu dan dua peringkat dalam peringkat kredit perusahaan 2019.. in millions : net derivative liabilitas under bilateral agreements, as of december 2013 : $ 22176, as of december 2012 : $ 2788",False
GS/2013/page_149.pdf-2,2,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,"Context: peringkat dalam peringkat kredit perusahaan 2019.. in millions : net derivative liabilitas under bilateral agreements, as of december 2013 : $ 22176, as of december 2012 : $ 27885. in millions : collateral posted, as of december 2013 : 18178, as of december 2012 : 24296. in millions : additional collateral or termination payments for a one - notch downgrade, as of december 2013 : 911, as of december 2012 : 1534. in millions : additional collateral or termination payments for a two - notch downgrade, as of december 2013 : 2989, as of december 2012 : 2500 pembayaran tambahan jaminan atau penghentian untuk pengurangan satu peringkat 911 1534 pembayaran tambahan jaminan atau penghentian untuk pengurangan dua peringkat 2989 2500 derivatif kredit perusahaan memasuki berbagai macam derivatif kredit di lokasi di seluruh dunia untuk memfasilitasi transaksi klien dan untuk mengelola risiko kredit yang terkait dengan kegiatan pembuatan pasar dan investasi dan",False
GS/2013/page_149.pdf-2,3,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,"Context: untuk pengurangan dua peringkat 2989 2500 derivatif kredit perusahaan memasuki berbagai macam derivatif kredit di lokasi di seluruh dunia untuk memfasilitasi transaksi klien dan untuk mengelola risiko kredit yang terkait dengan kegiatan pembuatan pasar dan investasi dan pinjaman. derivatif kredit secara aktif dikelola berdasarkan posisi risiko bersih perusahaan pada tahun 2019. derivasi kredit adalah kontrak yang diperdagangkan secara individual dan dapat memiliki berbagai perjanjian penyelesaian dan pembayaran. peristiwa kredit termasuk kegagalan pembayaran, kebangkrutan, percepatan utang, restrukturisasi, pengunduran diri dan pembubaran entitas referensi. swap default kredit. swap default kredit berjenis tunggal melindungi pembeli dari kerugian modal pada satu atau lebih obligasi, pinjaman atau hipotek ( perbankan referensi ) jika penerbit ( entitas referensi ) kewajiban referensi mengalami kejadian kredit. pembeli perlindungan membayar premi awal atau berkala kepada penjual dan menerima perlindungan untuk periode kontrak. jika tidak ada kejadian kredit, sebagaimana didefinisikan dalam kontrak, penjual perlindungan tidak melakukan pembayaran kepada pembeli perlindungan. namun, jika terjadi peristiwa kredit, penjual perlindungan diwajibkan untuk melakukan pembayaran kepada pembeli perlindungan, yang dihitung sesuai dengan syarat kontrak. indeks kredit",False
GS/2013/page_149.pdf-2,4,berapa persentase perubahan jaminan yang dipublikasikan dari 2012 hingga 2013?,-25%,"Context: sebagaimana didefinisikan dalam kontrak, penjual perlindungan tidak melakukan pembayaran kepada pembeli perlindungan. namun, jika terjadi peristiwa kredit, penjual perlindungan diwajibkan untuk melakukan pembayaran kepada pembeli perlindungan, yang dihitung sesuai dengan syarat kontrak. indeks kredit, keranjang dan tranch. derivatif kredit dapat merujuk pada keranjang swap default kredit berjenis tunggal atau indeks berbasis luas. jika terjadi peristiwa kredit dalam salah satu kewajiban referensi yang mendasari, penjual perlindungan membayar perlindungan kepada pembeli. pembayaran biasanya merupakan bagian pro rata dari total jumlah nominal transaksi 2019 berdasarkan kewajiban referensi default yang mendasari. dalam transaksi tertentu, risiko kredit dari keranjang atau indeks dipisahkan menjadi berbagai bagian ( tranch ), masing - masing memiliki tingkat subordinasi yang berbeda. tranch paling junior mencakup kegagalan awal dan setelah kerugian melebihi jumlah nominal tranch yang lebih rendah, kerugian yang berlebihan ditutupi oleh tranch paling senior berikutnya dalam struktur modal. total return swaps. swap total return mentransfer risiko yang berkaitan dengan kinerja ekonomi dari kewajiban referensi dari pembeli perlindungan ke penjual perlindungan. biasanya, pembeli perlindungan menerima dari penjual perlindungan suku",False
